term,grade,sense,ko_sentence,lang,translation,label,provider,labse_filter_pass
매출,2등급,nonfinancial,온라인 스토어의 매출이 급증해 재고를 추가 주문해야 할 상황이에요.,mya_Mymr,အွန်လိုင်းဆိုင်၏ရောင်းချမှုများသည်လွန်စွာတိုးမြင့်လာသဖြင့် ပစ္စည်းများကိုထပ်မံအော်ဒါပေးရမည့်အခြေအနေဖြစ်နေပါသည်။,neg,groq:qwen/qwen3.8-27b,True
딜러,2등급,financial,"딜러는 자체 재고를 활용해 고객에게 즉시 매수·매도 체결을 제공하므로, 시장 변동성에 따라 발생하는 리스크를 전적으로 감수한다.",vie_Latn,"Đại lý giao dịch sử dụng hàng tồn kho của mình để cung cấp cho khách hàng giao dịch mua bán ngay lập tức, do đó họ chịu hoàn toàn rủi ro phát sinh từ biến động thị trường.",pos,groq:openai/gpt-oss-20b,True
딜러,2등급,financial,"딜러는 자체 재고를 활용해 고객에게 즉시 매수·매도 체결을 제공하므로, 시장 변동성에 따라 발생하는 리스크를 전적으로 감수한다.",ind_Latn,"Dealer menggunakan persediaan miliknya untuk memberikan eksekusi beli dan jual secara instan kepada nasabah, sehingga sepenuhnya menanggung risiko yang muncul akibat volatilitas pasar.",pos,groq,True
딜러,2등급,financial,"딜러는 자체 재고를 활용해 고객에게 즉시 매수·매도 체결을 제공하므로, 시장 변동성에 따라 발생하는 리스크를 전적으로 감수한다.",tha_Thai,ดีลเลอร์ซึ่งทำหน้าที่เป็นตัวแทนซื้อขายหลักทรัพย์ในนามของตนเองและรับความเสี่ยงทั้งหมดจากการทำธุรกรรม จะใช้คลังสินค้า ของตนเองในการดำเนินการซื้อขายให้ลูกค้าทันที จึงต้องรับความเสี่ยงที่เกิดจากความผันผวนของตลาดไว้ทั้งหมด,pos,groq:qwen/qwen3.8-27b,True
딜러,2등급,financial,"딜러는 자체 재고를 활용해 고객에게 즉시 매수·매도 체결을 제공하므로, 시장 변동성에 따라 발생하는 리스크를 전적으로 감수한다.",tgl_Latn,"Ang dealer, sa pamamagitan ng paggamit ng sariling inventory, nagbibigay ng agad na pagkakapagkasundo sa pagbili at pagbebenta sa mga kliyente, kaya't siya ang nagtatanggap ng buong risk na dulot ng pagbabago ng merkado.",pos,groq:qwen/qwen3.8-27b,True
딜러,2등급,financial,"증권사 딜러는 거래 당일에 발생한 포지션 변동을 실시간으로 모니터링하며, 필요 시 재고를 조정해 유동성을 유지한다.",vie_Latn,"Nhà môi giới của công ty chứng khoán giám sát theo thời gian thực các biến động vị thế phát sinh trong ngày giao dịch và, khi cần thiết, điều chỉnh danh mục đầu tư để duy trì thanh khoản.",pos,groq:qwen/qwen3.8-27b,True
딜러,2등급,financial,"증권사 딜러는 거래 당일에 발생한 포지션 변동을 실시간으로 모니터링하며, 필요 시 재고를 조정해 유동성을 유지한다.",ind_Latn,"Dealer di perusahaan sekuritas memantau perubahan posisi yang terjadi pada hari transaksi secara real-time, dan menyesuaikan inventarisnya saat diperlukan untuk menjaga likuiditas.",pos,groq:qwen/qwen3.8-27b,True
딜러,2등급,financial,"증권사 딜러는 거래 당일에 발생한 포지션 변동을 실시간으로 모니터링하며, 필요 시 재고를 조정해 유동성을 유지한다.",tha_Thai,ดีลเลอร์ของบริษัทหลักทรัพย์จะติดตามการเปลี่ยนแปลงของตำแหน่ง ที่เกิดขึ้นในวันทำการแบบเรียลไทม์ และปรับพอร์ตสินค้าคงคลัง เมื่อจำเป็น เพื่อรักษาสภาพคล่องไว้,pos,groq:qwen/qwen3.8-27b,True
딜러,2등급,financial,"증권사 딜러는 거래 당일에 발생한 포지션 변동을 실시간으로 모니터링하며, 필요 시 재고를 조정해 유동성을 유지한다.",tgl_Latn,"Ang dealer ng kompanya ng securities ay real‑time na minomonitor ang pagbabago ng posisyon na nagaganap sa araw ng kalakalan, at kung kinakailangan ay inaayos ang imbentaryo upang mapanatili ang likwididad.",pos,groq,True
딜러,2등급,financial,"증권사 딜러는 거래 당일에 발생한 포지션 변동을 실시간으로 모니터링하며, 필요 시 재고를 조정해 유동성을 유지한다.",mya_Mymr,"증권사의 딜러(자기 명의와 계산으로 유가증권을 매매하여 이익을 추구하며, 거래의 당사자가 되어 자신의 계좌에서 거래를 수행하고 모든 리스크를 부담하며, 일정한 수준의 재고를 유지하고 필요 시 재고로부터 즉시 매매를 성립시키는 전문 중개인)는 거래 당일 발생한 포지션 변동을 실시간으로 모니터링하며, 필요 시 재고를 조정하여 유동성을 유지한다.",pos,groq:qwen/qwen3.8-27b,True
딜러,2등급,nonfinancial,새 차를 사려면 딜러에게 직접 가 보는 게 좋다.,vie_Latn,"Nếu muốn mua xe mới, nên đi thăm đại lý trực tiếp.",neg,groq:openai/gpt-oss-20b,True
딜러,2등급,nonfinancial,새 차를 사려면 딜러에게 직접 가 보는 게 좋다.,ind_Latn,"Jika ingin membeli mobil baru, sebaiknya pergi langsung ke dealer.",neg,groq:openai/gpt-oss-120b,True
딜러,2등급,nonfinancial,새 차를 사려면 딜러에게 직접 가 보는 게 좋다.,tha_Thai,ถ้าต้องการซื้อรถใหม่ ควรไปที่ตัวแทนจำหน่ายโดยตรง,neg,groq,True
딜러,2등급,nonfinancial,새 차를 사려면 딜러에게 직접 가 보는 게 좋다.,tgl_Latn,Mas maganda na pumunta sa dealer para bumili ng bagong kotse.,neg,groq:qwen/qwen3.8-27b,True
딜러,2등급,nonfinancial,새 차를 사려면 딜러에게 직접 가 보는 게 좋다.,mya_Mymr,새 차를 사려면 자동차 판매점에 직접 가보는 것이 좋습니다.,neg,groq:qwen/qwen3.8-27b,True
딜러,2등급,nonfinancial,딜러가 제시한 옵션을 모두 확인하고 계약서를 작성했다.,vie_Latn,Tôi đã kiểm tra tất cả các tùy chọn được đại lý đề xuất và lập hợp đồng.,neg,groq:openai/gpt-oss-20b,True
딜러,2등급,nonfinancial,딜러가 제시한 옵션을 모두 확인하고 계약서를 작성했다.,ind_Latn,Saya telah memeriksa semua opsi yang ditawarkan oleh dealer dan menyusun kontraknya.,neg,groq:qwen/qwen3.8-27b,True
딜러,2등급,nonfinancial,딜러가 제시한 옵션을 모두 확인하고 계약서를 작성했다.,tha_Thai,ได้ตรวจสอบตัวเลือกทั้งหมดที่ตัวแทนจำหน่ายเสนอและจัดทำสัญญา,neg,groq,True
딜러,2등급,nonfinancial,딜러가 제시한 옵션을 모두 확인하고 계약서를 작성했다.,tgl_Latn,Sinuri ko ang lahat ng mga opsyon na inilahad ng dealer at nagsulat ng kontrata.,neg,groq:openai/gpt-oss-20b,True
딜러,2등급,nonfinancial,딜러가 제시한 옵션을 모두 확인하고 계약서를 작성했다.,mya_Mymr,ကားရောင်းသူက ပေးထားတဲ့ ရွေးချယ်စရာတွေအားလုံးကို စစ်ဆေးပြီး စာချုပ်ကို ရေးဆွဲခဲ့သည်။,neg,groq:qwen/qwen3.8-27b,True
딜러,2등급,nonfinancial,주말에 딜러와 만나서 시승 후 가격 협상을 했다.,vie_Latn,"Tôi đã gặp đại lý vào cuối tuần, sau khi lái thử, đã thương lượng giá.",neg,groq:openai/gpt-oss-20b,True
딜러,2등급,nonfinancial,주말에 딜러와 만나서 시승 후 가격 협상을 했다.,ind_Latn,"Pada akhir pekan, saya bertemu dealer, melakukan test drive, lalu bernegosiasi harga.",neg,groq:openai/gpt-oss-20b,True
딜러,2등급,nonfinancial,주말에 딜러와 만나서 시승 후 가격 협상을 했다.,tha_Thai,ในวันหยุดสุดสัปดาห์ฉันได้พบกับดีลเลอร์และต่อรองราคา หลังจากทดลองขับ,neg,groq,True
딜러,2등급,nonfinancial,주말에 딜러와 만나서 시승 후 가격 협상을 했다.,tgl_Latn,"Nakipag-usap ako sa dealer ng kotse noong weekend, sumubok ng pagmamaneho, at nag-negosyo ng presyo.",neg,groq:qwen/qwen3.8-27b,True
딜러,2등급,nonfinancial,주말에 딜러와 만나서 시승 후 가격 협상을 했다.,mya_Mymr,주말에 자동차 딜러를 만나 시승한 후 가격을 협상했습니다.,neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,옵션이 무엇인지 쉽게 설명해 주세요.,vie_Latn,Bạn vui lòng giải thích một cách dễ hiểu về khái niệm “option” trong tài chính.,pos,groq:openai/gpt-oss-20b,True
옵션,2등급,financial,옵션이 무엇인지 쉽게 설명해 주세요.,ind_Latn,Silakan jelaskan dengan mudah apa itu opsi.,pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,옵션이 무엇인지 쉽게 설명해 주세요.,tha_Thai,กรุณาอธิบายอย่างง่ายว่า '옵션' คืออะไร,pos,groq:openai/gpt-oss-20b,True
옵션,2등급,financial,옵션이 무엇인지 쉽게 설명해 주세요.,tgl_Latn,Pakipaliwanag nang simple kung ano ang opsyon.,pos,groq,True
옵션,2등급,financial,옵션이 무엇인지 쉽게 설명해 주세요.,mya_Mymr,"ဘဏ္ဍာရေးလောကတွင် အသုံးပြုသော ""အော့ပ်ရှင်"" ဆိုသည်မှာ မည်သည့်အရာကို ဆိုလိုသည်ကို ရှင်းလင်းစွာ ရှင်းပြပေးပါ။",pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,"투자자는 주가 상승에 대비해 콜 옵션을 매수하고, 프리미엄을 지불해 향후 일정 가격에 주식을 살 권리를 확보했다.",vie_Latn,"Người đầu tư đã mua quyền chọn mua để chuẩn bị cho sự tăng giá cổ phiếu, và đã trả phí quyền chọn để đảm bảo quyền mua cổ phiếu ở mức giá nhất định trong tương lai.",pos,groq:openai/gpt-oss-20b,True
옵션,2등급,financial,"투자자는 주가 상승에 대비해 콜 옵션을 매수하고, 프리미엄을 지불해 향후 일정 가격에 주식을 살 권리를 확보했다.",ind_Latn,"Investor membeli opsi call untuk bersiap menghadapi kenaikan harga saham, dan dengan membayar premi, mereka memperoleh hak untuk membeli saham pada harga tertentu di masa depan.",pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,"투자자는 주가 상승에 대비해 콜 옵션을 매수하고, 프리미엄을 지불해 향후 일정 가격에 주식을 살 권리를 확보했다.",tha_Thai,นักลงทุนซื้อออปชันซื้อ เพื่อป้องกันความเสี่ยงจากการปรับตัวขึ้นของราคาหุ้น โดยจ่ายค่าพรีเมียมเพื่อสิทธิในการซื้อหุ้นในราคาที่กำหนดไว้ล่วงหน้า,pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,"투자자는 주가 상승에 대비해 콜 옵션을 매수하고, 프리미엄을 지불해 향후 일정 가격에 주식을 살 권리를 확보했다.",tgl_Latn,"Ang mamumuhunan ay bumili ng call option bilang paghahanda sa pagtaas ng presyo ng stock, at nagbayad ng premium upang makamit ang karapatan na bilhin ang shares sa isang takdang presyo sa hinaharap.",pos,groq:openai/gpt-oss-20b,True
옵션,2등급,financial,"투자자는 주가 상승에 대비해 콜 옵션을 매수하고, 프리미엄을 지불해 향후 일정 가격에 주식을 살 권리를 확보했다.",mya_Mymr,ရင်းနှီးမြှုပ်နှံသူသည် အစုရှယ်ယာဈေးတက်လာမှုကို ကြိုတင်ကာကွယ်ရန် ကောလ် အော်ပရှင်းကို ဝယ်ယူပြီး၊ ပရီမီယမ်ကို ပေးဆောင်ကာ အနာဂတ်တွင် သတ်မှတ်ထားသော စျေးနှုန်းတွင် အစုရှယ်ယာကို ဝယ်ယူခွင့်ကို အတည်ပြုခဲ့သည်။,pos,groq,True
옵션,2등급,financial,기업은 환율 변동 위험을 헤지하기 위해 풋 옵션을 매도하여 옵션 프리미엄을 수취했다.,vie_Latn,Công ty đã bán quyền chọn bán để phòng ngừa rủi ro biến động tỷ giá hối đoái và thu phí quyền chọn.,pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,기업은 환율 변동 위험을 헤지하기 위해 풋 옵션을 매도하여 옵션 프리미엄을 수취했다.,ind_Latn,Perusahaan tersebut menjual opsi put untuk melakukan lindung nilai terhadap risiko fluktuasi nilai tukar dan menerima premi opsi.,pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,financial,기업은 환율 변동 위험을 헤지하기 위해 풋 옵션을 매도하여 옵션 프리미엄을 수취했다.,tha_Thai,บริษัทได้ขายออปชันแบบพุทเพื่อป้องกันความเสี่ยงจากการเปลี่ยนแปลงอัตราแลกเปลี่ยนและได้รับค่าพรีเมียมของออปชัน,pos,groq:openai/gpt-oss-20b,True
옵션,2등급,financial,기업은 환율 변동 위험을 헤지하기 위해 풋 옵션을 매도하여 옵션 프리미엄을 수취했다.,tgl_Latn,Ang kumpanya ay nagbenta ng put option upang ihedge ang panganib ng pagbabago ng exchange rate at tumanggap ng premium ng opsyon.,pos,groq:openai/gpt-oss-20b,True
옵션,2등급,financial,기업은 환율 변동 위험을 헤지하기 위해 풋 옵션을 매도하여 옵션 프리미엄을 수취했다.,mya_Mymr,ကုမ္ပဏီသည် ဝန်ဆောင်မှုနှုန်း ပြောင်းလဲမှု အန္တရာယ်ကို ကာကွယ်ရန်အတွက် ပွတ်အော့ပရှင် ကို ရောင်းချပြီး အော့ပရှင် ပရီမီယံကို လက်ခံရရှိခဲ့သည်။,pos,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,새 차를 살 때 선루프와 파노라마 루프 옵션을 추가했어요.,vie_Latn,"Khi mua xe mới, tôi đã thêm tùy chọn cửa sổ trượt và mái vòm panorama.",neg,groq,True
옵션,2등급,nonfinancial,새 차를 살 때 선루프와 파노라마 루프 옵션을 추가했어요.,ind_Latn,"Saat membeli mobil baru, saya menambahkan opsi sunroof dan panoramic roof.",neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,새 차를 살 때 선루프와 파노라마 루프 옵션을 추가했어요.,tha_Thai,เมื่อฉันซื้อรถใหม่ ฉันเพิ่มตัวเลือกซันรูฟและพาโนรามารูฟ,neg,groq:openai/gpt-oss-20b,True
옵션,2등급,nonfinancial,새 차를 살 때 선루프와 파노라마 루프 옵션을 추가했어요.,tgl_Latn,"Nang bilhin ko ang bagong kotse, idinagdag ko ang mga opsyon ng sunroof at panoramic roof.",neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,새 차를 살 때 선루프와 파노라마 루프 옵션을 추가했어요.,mya_Mymr,သစ်ကားဝယ်တဲ့အခါ၊ ဆန်းလူဖ်နှင့် ပန်နိုရာမာလူဖ်အော်ပရှင်းများကို ထပ်မံထည့်သွင်းခဲ့တယ်။,neg,groq:openai/gpt-oss-20b,True
옵션,2등급,nonfinancial,스마트폰을 구매했는데 무선 충전 옵션이 기본에 포함돼 있더라.,vie_Latn,Tôi mua một chiếc smartphone và thấy tính năng sạc không dây đã được bao gồm trong cấu hình tiêu chuẩn.,neg,groq,True
옵션,2등급,nonfinancial,스마트폰을 구매했는데 무선 충전 옵션이 기본에 포함돼 있더라.,ind_Latn,"Saya membeli smartphone, dan ternyata opsi pengisian nirkabel sudah termasuk dalam paket dasar.",neg,groq:openai/gpt-oss-120b,True
옵션,2등급,nonfinancial,스마트폰을 구매했는데 무선 충전 옵션이 기본에 포함돼 있더라.,tha_Thai,ฉันซื้อสมาร์ทโฟนมา แล้วพบว่าตัวเลือกการชาร์จไร้สายไม่ได้รวมอยู่ในชุดมาตรฐาน,neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,스마트폰을 구매했는데 무선 충전 옵션이 기본에 포함돼 있더라.,tgl_Latn,Binili ko ang smartphone at lumabas na kasama na sa standard ang opsyon ng wireless charging.,neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,주방 리모델링을 하면서 조명 색상 변경 옵션을 선택했어요.,vie_Latn,"Khi đang cải tạo nhà bếp, tôi đã chọn tùy chọn thay đổi màu đèn chiếu sáng.",neg,groq,True
옵션,2등급,nonfinancial,주방 리모델링을 하면서 조명 색상 변경 옵션을 선택했어요.,ind_Latn,"Saat merenovasi dapur, saya memilih opsi perubahan warna pencahayaan.",neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,주방 리모델링을 하면서 조명 색상 변경 옵션을 선택했어요.,tha_Thai,ฉันเลือกตัวเลือกการเปลี่ยนสีแสงสว่างขณะรีโนเวตกุ๊ก,neg,groq:qwen/qwen3.8-27b,True
옵션,2등급,nonfinancial,주방 리모델링을 하면서 조명 색상 변경 옵션을 선택했어요.,tgl_Latn,"Habang nagre-remodel ng kusina, pinili ko ang opsyon na palitan ang kulay ng ilaw.",neg,groq:openai/gpt-oss-20b,True
